+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                               ;
+-----------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                           ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; U2_os_logic|cla8_1|U0_cla4|U4_clb4                  ; 9     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U1_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U1_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U1_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U1_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U1_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U1_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U0_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U0_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U0_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U0_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U0_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2|U0_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U3_fa_v2                 ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U1_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U1_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U1_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U1_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U1_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U1_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U0_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U0_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U0_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U0_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U0_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2|U0_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U2_fa_v2                 ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U1_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U1_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U1_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U1_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U1_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U1_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U0_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U0_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U0_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U0_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U0_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2|U0_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U1_fa_v2                 ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U1_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U1_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U1_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U1_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U1_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U1_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U0_xor2|U4_or2  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U0_xor2|U3_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U0_xor2|U2_and2 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U0_xor2|U1_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U0_xor2|U0_inv  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2|U0_xor2         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4|U0_fa_v2                 ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1|U0_cla4                          ; 9     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic|cla8_1                                  ; 17    ; 9              ; 0            ; 9              ; 8      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U2_os_logic                                         ; 11    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U1_ns_logic                                         ; 5     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U0_register3_1|U2_dff_r                             ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U0_register3_1|U1_dff_r                             ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U0_register3_1|U0_dff_r                             ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U0_register3_1                                      ; 5     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
+-----------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
